id,text,user_id
1526719281265778689,@EvilDebora_ Eu li cada coisa que parece ate que ela inventou a misoginia o racismo e as drogas,1.227283626074792e+18
1526719280884158464,tem tanta coisa que posto no cf do tt p literalmente ninguem ver KKKKKKKKKKKKKKKKKKKKKKKKKKK,1.3988937942554132e+18
1526719280666054658,"Chatão quando ficam achando que tudo que você compartilha é pra alguém, viu? As vezes a gente só achou alguma coisa bonita ou quer compartilhar alguma coisa ou lembrou de algo que ja passou 🙂",1.2918983093644042e+18
1526719278044565507,@wmrochafotoarte @bauschgafner @LiapontoD @jairbolsonaro Na transmissão está o golpe!!! Sai uma coisa das cidades e estados e chega outra ma central de apuracion!!! Fácil!!,68801131.0
1526719276127866880,"É cada madrugada fria e a única coisa que eu tenho pra aquecer os pés, são as meias 🧦 🥲🥶 #TáOsso",88559512.0
1526719275775541250,especialmente quando 80% das minhas bandas preferidas resolvem fazer coisa na mesma semana nos mesmos dias olha pqp é mcfly no brasil é tour do mcr é livestream de tøp no cinema que ÓDIO,442445678.0
1526719275293097985,tinha tanta coisa pra fazer agr de noite e não fiz nada por causa dessa cólica infeliz,1.317497917159166e+18
1526719274529742849,querendo tanta coisa e me falta o principal.. dindin,9.641446705940111e+17
1526719272969547776,@powercouple @lidiportal @LisboaLidi @SigaPlayPlus A coisa.ta.pegando.neste power a se ta,1.377315524372263e+18
1526719272113909760,@renatinhacgc Essa mini demonha fez a mesma coisa hahahahaha https://t.co/JL02UAkNHI,100612757.0
1526719287947317250,nunca fiz tanta coisa em um dia só,1.1990172427652014e+18
1526719284612833284,"como faz pra não querer uma
coisa q vc quer muito ??????",1.1821131191974216e+18
1526719288983289856,@marianaaraso Se tem uma coisa que eu aprendi que não vale a pena fazer sozinha é montar móvel,62945007.0
1526719288513536000,@3holandaa tem coisa mior n,1.3094842088391025e+18
1526719296428199938,Que coisa mais linda https://t.co/ohWrYsJ9K3,1.519037462949081e+18
1526719295895609345,ficar brigado com alguém que passa por ansiedade ir dormir e não se resolver é a pior coisa que se pode fazer...,1.4169624510657454e+18
1526719295740428290,"A lua ta toda sibite essa semana né, coisa mais linda!",4865709465.0
1526719295580930049,tem tanta coisa pra fazer nesses 3 dias to pirando por dentro,1.2075314310329713e+18
1526719293848698880,aí gente parem de dar moral plisss que coisa chata https://t.co/tmXXBlOlxg,1.0991293764682875e+18
1526719297300709381,Coisa mais linda os beiço da gente roxinho e as pernas levemente bambas depois de tomar uma garrafa de vinho e meia 😋,1.4339876842765066e+18
1526719304657412099,"16/40
a meta p amanhã é 20/40, deus me ajude com o tanto de coisa que vou fazer na próxima manhã",1.149143590343467e+18
1526719304128991233,pavor de descobrir coisa pelos outros,1661068429.0
1526719303109775361,Quer ver meu pai surtar quando descobrir que depressao é uma coisa quimica no cerebro e nao frescura,9.069774920278098e+17
1526719302845534208,"um sofrimento, como coisa oleosa ou leite e pronto, passo mal pelas 4h seguintes KKKKKKKKKKKKKKKKK",1.3474673113268347e+18
1526719302828793856,@MarakujaF @ArnimSabia @GrahamAllen_1 @MarvelStudios @disneyplus É tipo os bolsominions que usam lacração e Nutella sobre qualquer coisa que não seja de conservac uck,1.485324806417531e+18
1526719301457264641,"@___________gus @_sccpnews e uma coisa q a torcida do Corinthians JAMAIS seria é cúmplice de racista, ate pq se fosse, o avelar estaria ai jogando, e se tivesse 100% de certeza q o rafael foi racista eu aposto cntg q ele NUNCA mais colocaria nossa camisa!",1.3034477410838118e+18
1526719300899414016,"depois que se assiste the l word, desobedience, ratched e killing eve não é qualquer coisa que te prende",385066329.0
1526719307618697216,"@beckflips Isso não é padaria, é BOULANGERIE (que é a mesma coisa mas não é)",10054792.0
1526719307132043266,"""lembrei de outra coisa que vc gosta...bruxismo
1""",1.072495064377688e+18
1526719305013936129,a primeira coisa q penso qnd apareceu no jornal foi: Rússia e China https://t.co/rhQ0kcFxNe,1.2841852086280888e+18
1526719312798666754,@EuAmoSCCP10 Não acontecerá nem uma coisa nem outra.,1.2529316685680886e+18
1526719313943662592,"@layscamor Melhor né ! Mto nutella essas coisa de sushi ! Bom e picanha gordurosa , contra filé , e por aí vai !!!",1.4180468766082499e+18
1526719321505939456,tenho ódio quando da 21:00 e eu ainda tô acordado fazendo alguma coisa,1.300241266916176e+18
1526719320780419072,"coisa mais triste que ir comprar um caderno pra desenhar e não ter, pelo menos comprei uns lápis de cor aquarelaveis",1.0541425602544722e+18
1526719322080542721,"Não curto, não alimento e não acredito que esses papos segregacionistas possam dar alguma contribuição positiva na luta contra os preconceitos. Se dizer que acho coisa retrograda e caretérrima.",1.2765074232185774e+18
