id,text,user_id
1546613000961916928,"Eu fiquei sem sinal hoje o dia todo e quando chego em casa tem surto Larry, show do Harry e prévia de Late Nigth Talking
Muita coisa pra um dia e tô amando",1530766904796880896
1546612998919397376,@Haddad_Fernando @clagraca Honestidade é a última coisa que percebo neste comentário,1508943974077194248
1546612996130177024,"Bolsonaro poderia ser o pior presidente de toda historia, depois disso aqui eu votaria nele independente de qualquer coisa.. https://t.co/kKOvntGKWt",1535727059938451456
1546612989314441216,Vocês têm q começar a ter consciência que amigos é uma coisa e que ter uma relação é outra e q tem q haver espaço pos 2 senao fodem se à grande,1002545290509987843
1546612988941111299,"nao assisti, nao ta na minha lista e nem quero ver essa coisa https://t.co/h7UhVBQABn",1419461679121715204
1546612988341264389,"Tentaram me derrubar,mas a única coisa que me derruba é aquele sorrisinho lindo dele kkkkk",1466019042481917954
1546612987703840768,"os apps que eu compro são shein, shopee, amazon, enjoei e raramente aliexpress 🦭
quem quiser mais dúvida sobre tal coisa é só mandar dm que eu respondo tudo",3793092981
1546612986365739009,"academia é uma coisa, viu

eu aumentei 7 kg desde fevereiro, mas percebi que ainda vou precisar de mais uns 6 kg (e depois secar) pra chegar perto do que eu quero",766644102721105920
1546612985719816192,"eu quero te contar tanta coisa, mas você não fez questão de saber de nada",1316395639232770054
1546612985216569345,baixei ts4 mas tem tanta coisa nova nesse jogo como assim lavar roupa??? lavar a casa??? eleição pela amor de deus!!,904116342382620672
1546613004787228677,"@taeverseok Vdd amig, mas concordo em partes, uma coisa que percebi é que a JYP parou de adicionar o MV em AD do jeito que fazia antes com todos os grupos. Antes eles deixavam por mais 1 semana e bem massivo, hoje em dia são uns 3 dias e bem fraquinho, todos os grupos da JYP diminuíram +",892790486343315456
1546613003923120128,@ReiDePaula13 @BiaBaule @DAVIGABRIELDES3 @johnnymagalhaes @paulomathias Bem que eu falei que ninguém iria perde tempo matando um petista FANÁTICO por nada!! Sabia que tinha alguma coisa errada aí!! Todo Petista e agressivo e lunático!!,1544054486347415556
1546613003763728385,@filipacomments @eulaisoca @rezende_evil AMIGA QUE COISA LINDA UM MES LAZENDE,1350220579077500928
1546613003747053568,"queria tweetar uma coisa mas minhas migas n deixam, então que fique claro que ASTERISCOS ASTERISCOS E ASTERISCOS viu",1482520279897227272
1546613002522206212,os dançarinos antigos simplesmente não indo pra essa tour q coisa triste,3427223987
1546613010034221061,"A coisa tá de um jeito que vc chega no mercado e o produto que  custava até outro dia 10 reais e agora é 20, tá em ""promoção"" por 15 e vc comemora",2174057126
1546613009648320513,"@danylazende Tomara q naoo. Mas to achando q eles ainda se encontram hj, p um jantar ou alguma coisa do tipo 

UM MES LAZENDE",1427334618475376647
1546613007974862848,"pra evitar mais coisa eu tô apagando as fotos desse ano que tem erick no meu perfil, mas radiando tanto…💔",893961942255251461
1546613006951399427,"Não há nada mais forte que essa abertura, desenho doido pra caralho, maluco do começo ao fim, coisa de gente estranha que eu gosto pra cacete https://t.co/GERIGwgUSK",4042993876
1546613013481914371,"@Nyvel5 ehhhh,to indo to indo,manero que as coisa tao tranquilas pra vc",1264766367724711936
1546613012248903680,"uma coisa que sou apaixonada é quando o mocinho faz questão de pedir autorização pra beijar a mocinha.
pode estar rolando o maior clima e ser óbvio que ela vai dizer sim, mas ele para e pergunta, eu juro PERCO TUDO",1372183733206458369
1546613011615449093,@iriis07 FICOU COISA LINDA,1324866222152880128
1546613011120590849,@exhorcruxes eh só coisa desse tipo,1424730793629388803
1546613010646663171,"@mhsgwrk W é tipo uma coisa boa, normalmente a gente tbm coloca no lugar da primeira letra do nome da pessoa tipo ""Wari"", ""Wrawberry"", etc 

L é o contrário (coisas ruins) e tbm serve pra substituir a primeira letra da pessoa quando ela teve uma atitude merda ou que as pessoas desaprovam",1220043751869046784
1546613017198166018,O anel no dedo dela tá a coisa mas linda😂🥰,1292534007218024448
1546613016929701889,"@bcmoonr Meu gato, é estressado por algum motivo que não sei. 
E por eu ter castrado o princeso com 7 meses, coisa que todo veterinário recomenda.. agora ele inventou que tem cistite, o danado só come ração especial, bebe água o tempo inteiro, ms precisa de sachê também pq é acostumado 🤡",58022770
1546613022705258497,"Smp tem alguma coisa que sua mãe precisa esconder, se não você come tudo

aqui em casa é tomate e lata de milho 😂😂",1414786733418352643
1546613019454603264,"@claudioedantas @Anitta ajuda a vencer qualquer coisa, seja BBB, seja Eleição...

Brasileiro e Brasileira de Verdade agem assim, não escolhe um time, não escolhe por torcida, escolhe o que é melhor para todos os brasileiros nesse momento.",284696944
1546613026559778817,"o litro de leite tá quase dez reais, anitta faz alguma coisa",1120902349508292608
1546613025481834497,"Desculpa o rant galera mas sério pqp, eu preciso sair a internet porque quanto mas se lê sobre esse caso mais se perde qualquer vontade de qualquer coisa.",884975407472181248
1546613030938632199,tô viva e com mt coisa acontecendo,1484628102974165002
1546613029671927810,"A T4 de buffy é quase intankavel. Tudo errado. O negocio do parker, o spike e a harmony, todo o plot da iniciativa extremamente chato e desinteressante, xander e anya (daqui pra frente uma das piores coisas na série). Melhor coisa da T04 é Willow e Tara e o episódio Hush.",122973334
1546613029571334144,"essa fui eu literalmente, eu chorando na call do discord e minha amiga tentando fazer alguma coisa kkkkk mas eu só chorava porque pensava real que ele tinha morrido https://t.co/9TqigFBpEW",1213623982655598593
1546613034843574273,"@Naiane2109 Um coisa dessa nasce uma vez,  e nasce com a beleza do mundo inteiro nãn.",1392820922663555073
1546613036693299201,@SnowdoSertao aconteceu alguma coisa pra essa hipótese surgir?,154231590
1546613036613509124,eu fiz uma coisa ESTOU COMPLETAMENTE MALUCO,1426220950887018502
1546613036542267392,MANO QUE COISA PODRE https://t.co/LQcTloA6Ya,1481291851734921225
1546613042280013824,é cada coisa que eu leio/ouço de umas pessoas ai,1473827241784188928
1546613045593612297,a pior coisa q a netflix fez foi ter tirado pretty little liars do catálogo👎👎,1283507552467202049
1546613045396389890,coisa linda preciosa te amo tanto hs https://t.co/exKHpT35rO,1411056435623075843
1546613049720700928,agr muita coisa faz sentido,1374857788342603781
1546613049326538757,A tal da compra por impulso funciona até comigo que sei que existe. Fui comprar UMA coisa específica no mercado e acabei comprando outras 🤡,1058945857
1546613048315609089,"GG
Que coisa boa #MTVHitsFazDancinha",1420853886877933575
1546613048173121539,@gustavocastanon A coisa é mais escancarada do que a gente pensa!,32421985
1546613053936074758,tô muito feliz só não sei se é por causa do açúcar ou pq comi uma coisa que queria há tempos,1446539100211884032
1546613052694560769,meu cabelo tá a coisa mais gostosa do mundo hoje,540145414
1546613057597612033,"@Ppbdss Pra começo de história, falou muito e repetiu merda… ela n provou coisa alguma(volto repetir) e no mais: “fãs” de casal não pertencem a uma das partes only, se situe… e SIM tá na hora dessas todas aí citadas por vc superarem a existência dele q tem meses q c a g a pra td isso!",1477372206493716484
1546613057497059329,medicada com meu floral a vida é outra coisa,1459940757348003840
1546613063671025664,não sei se é só coisa da minha cabeça porque eu nak tô acostumada com afeto assim e nem nada desse tipo de coisa ou se é minha intuição 100% correts de novo,1087160385881415680
1546613063364874240,"Cansaço mental é um bagulho muito louco, passo 90% do meu dia pensando em uma caralhada de coisa, pra depois morrer de dor de cabeça e cansaço",1175117274493177856
1546613063285088260,hoje tá bem difícil manter a concentração em qualquer coisa 🙃,1164715774638010368
1546613063243145216,""" Os poemas de Carlos Drummond ou Machado de Assis, seriam 100% mais poéticos se falassem de você. "" 

Isso com toda certeza foi a coisa mais linda e sincera que escrevi pra alguém. E eu não consigo parar de pensar nessa frase 🥺",1514372609714044929
1546613060948971521,"@renatobarrosbr Tá difícil a coisa para quem lá atrás disse que Biden venceria o ódio que seria o TRUMP.
O menino que eles deveriam sentir era vergonha.",1062402965825355776
1546613068532068352,"""Outra coisa que vais nos matar é mulher""
Is a 100% accurate no cap!!",830094301933756416
1546613068024758272,"ela queria ir em algum lugar,só sempre que eu encontro ela acontece alguma coisa 😕",1246480461007851520
1546613067945050119,"@StellaVita8 @rmotta2 Ai gente,será que não é melhor a Amanda fazer outra coisa não, heim?! Pq com esse maravilhoso do @rmotta2 Ela vai perder até o rumo da casa dela.😂😂😂",252265665
1546613067915706368,"Eu preciso usar óculos pra tudo: se eu vou usar o computador, assistir alguma coisa na TV... Basicamente tudo que envolve enxergar de longe, eu preciso pôr o óculos, então eu fico com ele bastante. https://t.co/aZwjZOSvVd",803503506
1546613067785584641,queira sentir outra coisa além de cansaço e desânimo kk,1289758383936020481
1546613066481209347,"na minha timeline só tem coisa de ""aí namorando"" sai fora",1398245512243994627
1546613072495796224,"@brunoeduardo117 @SantosOpressivo A culpa dos outros tem de ser resolvida na prisão, mas como é no Brasil isso não acontece.
Quem tá no poder atualmente é o Rueda, muda pra São Paulo, vira SAF, sei lá.
Ele tem que fazer alguma coisa, senão vai ser só mais um exugando gelo que não vai valer nada.",1506757125854441472
1546613072076447746,"@onexanitter @eixopolitico Se você acha que perda de QI é uma coisa boa, eu é que não vou rebater. A coisa pode ser contagiosa.",1441118878000562181
1546613071405252608,"minha mãe me contando que eu falei alguma coisa de algum contatinho enquanto eu tava dormindo, só q ela não lembra oq... KAKAKAKAKKA e eu rindo de nervoso",1518755996839157761
1546613071220580352,toda vez que vou deixar alguma coisa no ap de @mocarespondona ela me recebe assim https://t.co/8nKbioegZB,96782425
1546613069413072899,Não é possível tem coisa que acontece só comigo,1511839441664495616
1546613073808588803,“ eita “ PIOR coisa para se falar https://t.co/LE3zqrmmIJ,1472743964138692611
1546613079500361729,tem coisa q a gente vê mas é melhor fingir de cegakk,1239243238155878400
1546613078170664960,""" — diga alguma coisa em mandarim — pediu tessa, com um sorriso no rosto.
— ni hen piao liang. (você é linda)
— o que você disse? """,1304961047477071872
1546613085460471811,isso é a coisa mais linda do mundo fodase https://t.co/2mPET4SqUd,779332081021321217
