id,text,user_id
1518270288575832065,"RT @MariaMa59879065: A TVI ficava melhor se tivesse prolongado este RS durante mais 1 mês, porque o público estava agarrado a estes concorr…",1.2496338964693443e+18
1518271488926748672,=))))) mang trong mình dòng máu Lạc Hồng nó phải cứ gọi là quen thuộc với kiểu này. https://t.co/OstdCS3pVW,9.372379664470344e+17
1518271488033439750,tomamo mas no cu,4136125768.0
1518271487232380928,eu n entendo oq passa na cabeça dessas pessoas namoral pq alem d levar hate pra um leva tb pro próprio fav vao tomar no cu que chatice,1.5020750273484145e+18
1518271486649417729,"Vai tomar no cu, professor filho da puta",1.3271897637078426e+18
1518271482589487104,RT @ThuLinh_2k2: Nửa đêm đang ngủ mà bị thằng em trai đút cu vào lồn khi nào k hay 🤧🤧 https://t.co/VjiIhBWBaB,1.4985280372559217e+18
1518271479112163333,caralho aleluia vai tomar no cu everton,9.99583053721858e+17
1518271471323607040,"RT @nhinhi7777: Nhóc trai thẳng học spkt tìm zalo qanh đây thấy ,gạ nó cho gay bú thử nó ngại k dám, gạ 2 3 ngày cuối cùng củng qa 😂 con cu…",1.175173335543513e+18
1518271468043386882,"Mucalol está rico e aq estamos dando dinheiro pra esse filho da puta, o burro somos nós chat vai tomar no cu mucalol",1.3281964337706476e+18
1518271487232380928,eu n entendo oq passa na cabeça dessas pessoas namoral pq alem d levar hate pra um leva tb pro próprio fav vao tomar no cu que chatice,1.5020750273484145e+18
1518271468043386882,"Mucalol está rico e aq estamos dando dinheiro pra esse filho da puta, o burro somos nós chat vai tomar no cu mucalol",1.3281964337706476e+18
1518270943667408900,RT @wtfjunkook: comprei um armário pra guardar minhas coisas e o álbum não entra por pouco vai tomar no cu https://t.co/41ikWbHi9z,7.905678441237012e+17
1518270789749022721,nossa mais tiraram o dia pra me irritar vai tomar no cu,1.513603349509247e+18
1518270611927224320,Aja cu pra eu tomar meus parcero,1.0203963332812186e+18
1518270461523767301,nao? Vai tomar no cu quem faz isso esse foi um dos motivos pra eu estar foram fodida das ideias hj em dia https://t.co/UJ3mfKH1KE,1.4672846113193492e+18
1518270281030197252,"@ComidasEstadios @SantosFC @brunoovazz @santos_store quem é o retardado que vai na vila pra tomar um cafe, vai toma no cu tocedor de lateral, ja diz a musica ""eu vou levar maconha e poeira pra cheirar na aquibancada"" cafezin de tchola dms",3842756661.0
1518270247177961472,Tô a pouco pra mandar tomar no cu,171260883.0
1518270017288261633,"Dois kg de ódio, hj tô propicia pra mandar alguém tomar no cu",8.621208538232709e+17
1518269736861278208,"@farpadordaloud Que vão tudo tomar no cu, ninguém tem culpa das org q eles torce não tem time bom pra chegar onde a Loud está, foda-se que está torcendo contra .",265055373.0
1518271406223638533,Nós fica  na pureza mas vagabundo confunde,7.229642333659136e+17
1518271390314606594,@marquinkkj vagabundo,1.4618640604341985e+18
1518271322945634304,"@pvtjpx tá maluco, nego ainda quer falar que não tem clima pesado, vagabundo dando tiro pra cima de um monte de gente com criança",1.4466510335187395e+18
1518271256801513476,"Pprt tem gente q pede pra ganhar na orelha !!
Se não tem nada, não deve nada, Pra q fazer isso aí ??
Vagabundo tbm marola e depois quer reclamar 😡😤 https://t.co/PSh3wS7RfS",1.4823632962085437e+18
1518271237939773440,Vagabundo vai morder a cara 😎,9.871044945038254e+17
1518271420169654273,sinto saudade de você todo dia todo tempo você é uma vagabunda,9.728427081161318e+17
1518271362913210369,"destranca a porra da conta sua vagabunda, encheu a paciência e agora não quer ouvir",1.1317091507009864e+18
1518271331871170562,"@babyboobiesss Vai dm vagabunda, é pica que a vadia quer não é?",1953034837.0
1518271323528699906,"RT @baixinhaaa145: Bebe um copinho d cerveja começa a dar dor d cabeça, fica um tempinho em pé fica com dor na coluna, é o fim da vagabunda…",1.252686501105873e+18
1518271196084805632,"eu sei que a morte do ace foi necessário, esse foi o papel dele ali na história mas eu não posso evitar chorar que nem uma vagabunda",1.1555207885708124e+18
1518271116355293185,Yasmim sua vagabunda te mandei o trem e se tá usando com ela🤨🤨🤨🤨🤨🤨🤨🤨🤨,1.5118758482065285e+18
1518271060713607168,@daz5ai namoro de quase 2 anos e essa vagabunda acha que tem chance....,1.434982521100505e+18
1518271038274117632,"""Ai mas a pandemia não acabou""

* Manda calar a boca e espirra na cara da vagabunda",121283129.0
1518270993327968256,um absurdo essa vagabunda se recusar a vir me ver pq é 40min d distância 😒😒😒😒,1.196927130682241e+18
1518270988370296832,"""Talarico só existe se a mina for uma vagabunda, porque se a mina for firmeza, é só mais um safado tanto ideia""",1.4841778276414505e+18
1518270793574232064,"@taewrd Oh sua vagaba, pq eu não tô no seu carrd",1.3172953028990976e+18
1518270695611973634,RT @artrobini: @Cruzamaranta @cevalloslaura @sophie_sant @QuinquePolitico @EYACAR65 @DULCEPOLY11 @MariaEl95097388 @PatFlova @rociomag3 @ala…,1.1291939145005507e+18
1518268415131238403,"@CNNBrasil Agora pronto! Trabalhar que é bom, ninguém quer né vagaba?
Vão procurar uma trouxa de roupa pra lavar, inúteis!",8.417258762995343e+17
1518268077875642368,@ttdailudida453 @letixyaa Bando de vagaba😘✌,1.4889465431724564e+18
1518266878447300610,Prenda logo esse vagaba aí https://t.co/pT6Mpoxm2Q,1.176226500607193e+18
1518266641875968000,@mjandrade @BrazilFight Prenda logo esse vagaba,1.1017991439142584e+18
1518261219991379975,"RT @AndreyAragP8: @CINEMA505 tantas séries que eu gostei e que tinham potencial que essa vagaba cancelou. I Am Not Okay With This, o Crista…",1.189945186010456e+18
1518259455556825088,@Nillzote A vagaba da Netflix tirou a princesinha sofia😭 não podemos ser feliz.,7.251341339623916e+17
1518255212825391108,@mercedescrf essa vagaba não me reponde no whats vc acredita,1.4017654107652506e+18
1518271482186678272,@srtamikaelson25 COMPLETAMENTE IDIOTA DEM NOÇÃO EDSA SRA FEVHA ESSA BOCA NOJENTA QUE É MELHOR DESPREZÍVEL A INVEJA É UMA MERDA 😀 IDIOTA,1.2556889881925386e+18
1518271469138157569,"O troféu do ano de idiota e vacilona vai para
Bianca Carvalhoooo
Parabéns!!",1.112717268578943e+18
1518271452138684417,"RT @lelegzet_hinta: ha férfi lennék, nem lennék ilyen kibaszott egybites idióta kretén balfasz",1.4273239780460544e+18
1518271451530366978,"RT @AlayaXD_: 🧡: Emm... ¿Que miramos? ¿Que no le pusiste pañal a la bebé?
🤍: -GASP-
💙: ¡No, idiota! ¡Mira con más atención!
🧡: Esas son...…",8.102160865452687e+17
1518271447386542080,"1. A galera se fazendo de idiota nos comentários, (nosa é aquele cristal místico? 🤪) o meu mais sincero VAI TOMAR NO SEU CU.

2. Mais uma delezinho, importante a beça! 💖🥺 https://t.co/7YifrBonJF",1.332228969396134e+18
1518271433264320519,"jajajajajajajaja se les dio vuelta el machito alfa? este es un idiota que no tiene codigos ni dignidad, ni calle, hasta que no le aireen sus chanchullos no lo pararan!!!",1.2913047072318095e+18
1518271430877663232,"""Uma pessimista? Uma otimista?
Nenhuma das alternativas. Uma idiota.""
-𝐵𝑎𝑘𝑒𝑟,𝐻𝑎𝑛𝑛𝑎ℎ",7.026061103736504e+17
1518271430747729923,@bbudka Co za idiota,9.185662070365798e+17
